CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
712349808,44,4,Graduate,Single,Unknown,34,4,1,2,12310.0,670,11640.0,0.801,4176,76,0.767,0.054,0,0,1.0,0.0,0.0,0.0
778780008,48,4,Unknown,Married,$60K - $80K,36,4,3,3,1622.0,1249,373.0,0.585,4164,66,0.61,0.77,1,0,1.0,0.0,0.0,0.0
779670783,40,3,Unknown,Single,$80K - $120K,23,6,2,2,12559.0,0,12559.0,0.715,4700,71,0.511,0.0,1,0,1.0,0.0,0.0,0.0
718757808,56,1,Uneducated,Unknown,$40K - $60K,46,4,3,3,2929.0,1287,1642.0,0.497,3875,67,0.595,0.439,0,0,1.0,0.0,0.0,0.0
779530908,48,3,Unknown,Single,Less than $40K,31,5,2,4,1438.3,0,1438.3,0.5,1897,58,0.706,0.0,0,1,1.0,0.0,0.0,0.0
716389833,50,1,Unknown,Single,Less than $40K,40,4,1,2,2319.0,1026,1293.0,0.521,4099,74,0.721,0.442,0,0,1.0,0.0,0.0,0.0
718469658,37,2,Uneducated,Married,Unknown,22,4,3,3,7927.0,996,6931.0,0.521,4094,85,0.771,0.126,0,0,1.0,0.0,0.0,0.0
719772258,38,3,Unknown,Single,$80K - $120K,30,5,1,3,3642.0,724,2918.0,0.68,4517,79,0.837,0.199,1,0,1.0,0.0,0.0,0.0
709165533,47,3,Doctorate,Unknown,$120K +,41,6,2,2,6143.0,1151,4992.0,0.866,4330,72,0.895,0.187,1,0,1.0,0.0,0.0,0.0
809846283,42,1,Unknown,Married,Less than $40K,37,3,3,0,1438.3,0,1438.3,0.72,4154,78,0.814,0.0,0,0,1.0,0.0,0.0,0.0
708427908,52,4,Graduate,Unknown,Less than $40K,39,6,3,1,2035.0,1343,692.0,0.835,4643,86,0.686,0.66,0,0,1.0,0.0,0.0,0.0
713374533,52,1,Unknown,Single,$40K - $60K,43,4,2,2,1981.0,1082,899.0,0.584,3913,90,0.731,0.546,0,0,1.0,0.0,0.0,0.0
708538608,50,4,Graduate,Married,Unknown,36,6,4,3,3862.0,0,3862.0,0.578,4058,81,0.723,0.0,0,0,1.0,0.0,0.0,0.0
809559933,45,3,Graduate,Married,Unknown,40,3,5,3,4462.0,706,3756.0,0.886,2526,41,0.414,0.158,0,1,1.0,0.0,0.0,0.0
778669608,49,4,Unknown,Married,$40K - $60K,29,6,3,2,1564.0,0,1564.0,1.114,5172,78,0.733,0.0,0,0,1.0,0.0,0.0,0.0
714688833,47,2,High School,Unknown,Less than $40K,36,4,2,2,3139.0,0,3139.0,0.728,4892,95,0.827,0.0,0,0,1.0,0.0,0.0,0.0
716023533,49,1,Post-Graduate,Single,Unknown,39,6,3,2,2880.0,1996,884.0,0.719,4334,81,0.884,0.693,0,0,1.0,0.0,0.0,0.0
787475433,36,2,Doctorate,Single,Unknown,23,5,2,3,6966.0,905,6061.0,0.755,4855,69,0.5,0.13,0,0,1.0,0.0,0.0,0.0
719018208,52,0,Doctorate,Married,Unknown,46,6,4,3,7210.0,0,7210.0,0.769,2516,36,0.8,0.0,0,1,1.0,0.0,0.0,0.0
716641983,55,4,Graduate,Single,Unknown,36,5,3,3,7790.0,753,7037.0,0.968,4835,84,0.826,0.097,0,0,1.0,0.0,0.0,0.0
708989358,37,2,Unknown,Married,Less than $40K,18,3,3,1,2023.0,1587,436.0,0.647,4391,79,0.837,0.784,0,0,1.0,0.0,0.0,0.0
715774833,41,2,Doctorate,Unknown,Less than $40K,36,4,1,2,1801.0,940,861.0,0.594,3797,74,0.721,0.522,0,0,1.0,0.0,0.0,0.0
720778458,49,3,Unknown,Married,$60K - $80K,36,6,3,3,7451.0,1542,5909.0,0.684,4960,97,0.565,0.207,1,0,1.0,0.0,0.0,0.0
771723408,37,2,Unknown,Single,Less than $40K,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0,0,1,1.0,0.0,0.0,0.0
720008133,45,4,Graduate,Unknown,Unknown,36,4,1,3,3416.0,727,2689.0,0.58,4121,83,0.729,0.213,0,0,1.0,0.0,0.0,0.0
710476908,39,3,Graduate,Married,Unknown,28,3,3,3,9371.0,1066,8305.0,0.89,4754,78,0.857,0.114,0,0,1.0,0.0,0.0,0.0
788864508,52,3,Unknown,Single,Less than $40K,37,4,2,2,1554.0,926,628.0,0.785,4997,79,0.927,0.596,0,0,1.0,0.0,0.0,0.0
714010383,47,5,Uneducated,Single,Unknown,40,5,4,5,3502.0,0,3502.0,0.531,1895,42,0.4,0.0,0,1,1.0,0.0,0.0,0.0
767488908,41,4,Unknown,Married,$80K - $120K,35,4,2,3,3497.0,0,3497.0,0.696,4345,72,0.756,0.0,1,0,1.0,0.0,0.0,0.0
719531133,46,4,Unknown,Unknown,$40K - $60K,38,4,2,3,2505.0,0,2505.0,0.8,4384,80,0.86,0.0,0,0,1.0,0.0,0.0,0.0
711144183,55,3,Graduate,Married,Unknown,45,1,3,1,2815.0,1848,967.0,0.563,2618,29,0.45,0.656,0,1,1.0,0.0,0.0,0.0
710520408,52,4,High School,Single,Unknown,36,5,3,3,9078.0,1194,7884.0,0.745,4458,87,0.812,0.132,0,0,1.0,0.0,0.0,0.0
785262333,46,5,Uneducated,Unknown,$40K - $60K,40,5,4,3,6185.0,1960,4225.0,0.669,2225,45,0.875,0.317,1,1,1.0,0.0,0.0,0.0
716513358,51,2,Graduate,Single,Unknown,36,5,3,3,2069.0,1802,267.0,0.651,4402,91,0.75,0.871,0,0,1.0,0.0,0.0,0.0
789575583,43,2,Uneducated,Unknown,Unknown,36,5,1,0,6931.0,1380,5551.0,0.795,4437,64,0.882,0.199,0,0,1.0,0.0,0.0,0.0
808675083,61,1,Graduate,Single,Unknown,56,5,3,2,4235.0,1675,2560.0,1.079,3862,76,0.949,0.396,1,0,1.0,0.0,0.0,0.0
710864358,51,2,Doctorate,Married,Unknown,45,6,6,2,6501.0,0,6501.0,0.651,5074,81,0.688,0.0,0,0,1.0,0.0,0.0,0.0
712574583,34,1,Graduate,Single,Unknown,21,6,1,3,6376.0,1322,5054.0,0.709,5192,70,0.628,0.207,0,0,1.0,0.0,0.0,0.0
714389058,38,3,Unknown,Married,$40K - $60K,36,3,3,2,5576.0,0,5576.0,0.686,4322,85,0.809,0.0,0,0,1.0,0.0,0.0,0.0
715767033,56,3,Graduate,Single,Unknown,36,5,1,3,1438.3,0,1438.3,0.76,4919,83,0.627,0.0,0,0,1.0,0.0,0.0,0.0
779281233,45,3,Graduate,Single,Unknown,27,4,3,3,2478.0,1748,730.0,0.643,4353,80,0.667,0.705,0,0,1.0,0.0,0.0,0.0
715029333,52,2,Unknown,Single,Less than $40K,36,4,2,3,2111.0,0,2111.0,0.831,4459,72,0.756,0.0,0,0,1.0,0.0,0.0,0.0
806989008,30,0,High School,Single,Unknown,25,4,1,2,12917.0,1157,11760.0,0.668,4108,82,0.745,0.09,0,0,1.0,0.0,0.0,0.0
710587458,34,2,High School,Unknown,$80K - $120K,22,4,3,2,11154.0,1612,9542.0,0.633,4339,77,1.026,0.145,1,0,1.0,0.0,0.0,0.0
710563458,43,1,Graduate,Single,Unknown,30,5,3,3,9535.0,660,8875.0,0.944,4210,81,0.723,0.069,0,0,1.0,0.0,0.0,0.0
720010608,37,2,Unknown,Single,$40K - $60K,24,6,2,4,10226.0,0,10226.0,0.614,2243,44,0.571,0.0,1,1,1.0,0.0,0.0,0.0
710343783,37,5,Unknown,Married,Less than $40K,29,6,1,2,2140.0,0,2140.0,0.602,4610,65,1.321,0.0,0,0,1.0,0.0,0.0,0.0
772578858,49,1,Unknown,Married,Less than $40K,39,3,4,2,2904.0,2203,701.0,0.796,3848,66,0.692,0.759,0,0,1.0,0.0,0.0,0.0
711939558,37,2,Unknown,Single,Less than $40K,36,3,2,3,1534.0,0,1534.0,0.642,2596,39,0.393,0.0,0,1,1.0,0.0,0.0,0.0
711067383,53,1,Unknown,Single,$120K +,45,6,2,3,10001.0,0,10001.0,0.676,4167,74,0.644,0.0,1,0,1.0,0.0,0.0,0.0
817041408,56,3,High School,Married,Unknown,41,3,2,3,4169.0,1549,2620.0,0.768,4519,82,0.708,0.372,0,0,1.0,0.0,0.0,0.0
715710708,50,2,Unknown,Married,$60K - $80K,37,6,3,2,18085.0,747,17338.0,0.681,4583,76,0.52,0.041,1,0,1.0,0.0,0.0,0.0
721537683,50,3,Post-Graduate,Married,Unknown,41,3,3,3,5471.0,1342,4129.0,0.577,4002,67,0.763,0.245,0,0,1.0,0.0,0.0,0.0
711531858,48,4,Unknown,Married,Less than $40K,41,3,3,3,2447.0,1267,1180.0,0.449,2132,37,0.37,0.518,0,1,1.0,0.0,0.0,0.0
717094758,40,4,Post-Graduate,Married,Unknown,29,5,3,1,8823.0,0,8823.0,0.812,4453,84,0.787,0.0,0,0,1.0,0.0,0.0,0.0
708621408,39,1,Unknown,Single,Less than $40K,28,3,2,1,1438.3,0,1438.3,0.799,4173,82,0.64,0.0,0,0,1.0,0.0,0.0,0.0
720977358,50,2,Unknown,Single,Less than $40K,36,3,2,2,2528.0,1689,839.0,0.514,4269,78,0.857,0.668,0,0,1.0,0.0,0.0,0.0
718048608,41,3,Graduate,Married,Unknown,33,5,3,0,15292.0,1325,13967.0,1.008,5120,74,0.805,0.087,0,0,1.0,0.0,0.0,0.0
769720683,50,1,Graduate,Married,Unknown,44,5,2,2,5708.0,1884,3824.0,0.791,4914,60,0.765,0.33,0,0,1.0,0.0,0.0,0.0
714262533,28,0,Unknown,Married,Unknown,36,3,4,2,3524.0,1306,2218.0,0.8,4252,78,0.814,0.371,0,0,1.0,0.0,0.0,0.0
718285308,44,1,Unknown,Single,Less than $40K,31,6,3,1,1438.3,0,1438.3,0.561,3576,55,0.833,0.0,0,0,1.0,0.0,0.0,0.0
720595083,40,3,Unknown,Married,Less than $40K,30,4,2,3,1620.0,1278,342.0,0.595,4530,69,1.029,0.789,0,0,1.0,0.0,0.0,0.0
709176108,56,4,Post-Graduate,Unknown,Less than $40K,49,5,3,3,4604.0,621,3983.0,0.814,4586,79,0.646,0.135,0,0,1.0,0.0,0.0,0.0
717621333,48,3,Unknown,Single,Less than $40K,36,5,2,1,2680.0,1871,809.0,0.955,4592,78,0.902,0.698,0,0,1.0,0.0,0.0,0.0
803355408,50,2,Unknown,Married,$60K - $80K,44,5,3,1,2205.0,1659,546.0,0.891,4813,77,0.674,0.752,1,0,1.0,0.0,0.0,0.0
720049083,35,1,Unknown,Single,Unknown,24,5,3,3,1438.3,0,1438.3,0.849,2355,47,0.567,0.0,0,1,1.0,0.0,0.0,0.0
824172258,34,2,Unknown,Single,Less than $40K,30,3,1,2,4408.0,1510,2898.0,0.73,4495,77,0.833,0.343,0,0,1.0,0.0,0.0,0.0
717695058,46,5,High School,Married,Unknown,35,3,1,3,4163.0,0,4163.0,0.743,4763,76,0.854,0.0,0,0,1.0,0.0,0.0,0.0
716932308,38,2,Graduate,Married,Unknown,28,5,1,3,4693.0,634,4059.0,0.909,4460,79,0.837,0.135,0,0,1.0,0.0,0.0,0.0
714738858,52,1,Graduate,Unknown,Less than $40K,36,6,1,3,2873.0,1714,1159.0,0.796,4620,81,0.884,0.597,0,0,1.0,0.0,0.0,0.0
711351108,44,3,High School,Unknown,Less than $40K,36,3,3,2,2608.0,1804,804.0,0.847,4671,61,0.694,0.692,0,0,1.0,0.0,0.0,0.0
803214108,33,0,High School,Single,Unknown,27,6,1,1,2252.0,1826,426.0,0.716,5055,68,1.0,0.811,0,0,1.0,0.0,0.0,0.0
717202083,46,2,Unknown,Single,$80K - $120K,34,2,3,3,7077.0,0,7077.0,0.838,2619,41,0.519,0.0,1,1,1.0,0.0,0.0,0.0
711453783,41,3,Unknown,Single,Less than $40K,29,4,2,3,1966.0,1452,514.0,0.621,4666,74,0.682,0.739,0,0,1.0,0.0,0.0,0.0
778936008,46,4,High School,Married,Unknown,30,3,1,3,5869.0,0,5869.0,0.852,5103,83,0.844,0.0,0,0,1.0,0.0,0.0,0.0
749067633,45,2,Unknown,Married,Less than $40K,38,3,2,3,3682.0,0,3682.0,0.797,4015,77,0.51,0.0,0,0,1.0,0.0,0.0,0.0
716170308,27,0,Graduate,Single,Unknown,36,5,1,0,13439.0,2003,11436.0,0.936,4715,86,0.72,0.149,0,0,1.0,0.0,0.0,0.0
715178733,47,2,Unknown,Single,Less than $40K,41,5,3,1,2289.0,1611,678.0,0.648,4817,77,0.75,0.704,0,0,1.0,0.0,0.0,0.0
720256158,47,2,High School,Married,Unknown,40,5,1,3,2264.0,0,2264.0,0.67,4279,75,0.531,0.0,0,0,1.0,0.0,0.0,0.0
719505483,51,0,Uneducated,Married,Unknown,36,6,3,2,5881.0,0,5881.0,0.71,4431,89,0.816,0.0,0,0,1.0,0.0,0.0,0.0
772220433,44,3,Graduate,Unknown,$60K - $80K,33,6,3,2,15468.0,1187,14281.0,0.93,4484,81,0.841,0.077,1,0,1.0,0.0,0.0,0.0
815091333,48,3,Unknown,Married,Less than $40K,43,3,1,2,3119.0,2196,923.0,0.81,4705,77,1.2,0.704,0,0,1.0,0.0,0.0,0.0
778732158,50,3,Uneducated,Unknown,Unknown,30,4,1,3,1507.0,0,1507.0,0.648,4037,83,0.729,0.0,0,0,1.0,0.0,0.0,0.0
715102308,50,2,Unknown,Married,$40K - $60K,36,5,1,2,2295.0,1277,1018.0,0.308,2245,47,0.679,0.556,0,0,1.0,0.0,0.0,0.0
768814983,39,2,Unknown,Married,Less than $40K,33,3,1,3,3251.0,1937,1314.0,0.685,4284,85,0.809,0.596,0,0,1.0,0.0,0.0,0.0
788744058,48,2,High School,Married,Unknown,27,3,1,2,4009.0,1361,2648.0,0.886,4506,80,0.86,0.339,0,0,1.0,0.0,0.0,0.0
782802033,45,4,Unknown,Married,Less than $40K,39,3,2,2,3411.0,1472,1939.0,0.585,2108,55,0.618,0.432,0,1,1.0,0.0,0.0,0.0
718976283,51,2,Unknown,Single,Less than $40K,36,3,2,2,1858.0,1071,787.0,0.611,4388,66,0.535,0.576,0,0,1.0,0.0,0.0,0.0
708504783,47,3,Uneducated,Unknown,$40K - $60K,36,3,3,3,10960.0,1333,9627.0,0.678,3480,62,0.632,0.122,1,0,1.0,0.0,0.0,0.0
718748133,34,3,Graduate,Single,Unknown,23,5,1,0,2591.0,0,2591.0,0.61,3876,67,0.763,0.0,0,0,1.0,0.0,0.0,0.0
710869008,47,3,Graduate,Single,Unknown,36,5,1,2,8332.0,0,8332.0,0.92,5108,78,1.0,0.0,0,0,1.0,0.0,0.0,0.0
715250583,55,2,Unknown,Single,$80K - $120K,48,3,2,3,8082.0,1138,6944.0,0.723,4277,59,0.788,0.141,1,0,1.0,0.0,0.0,0.0
752766783,43,4,Graduate,Single,Unknown,36,5,2,2,11536.0,2074,9462.0,0.549,4106,81,0.723,0.18,0,0,1.0,0.0,0.0,0.0
806232408,54,3,Graduate,Married,Unknown,49,5,1,2,11905.0,0,11905.0,0.881,4022,65,1.167,0.0,0,0,1.0,0.0,0.0,0.0
716303583,55,2,Graduate,Unknown,Less than $40K,36,5,1,2,2712.0,1617,1095.0,0.715,4858,73,0.738,0.596,0,0,1.0,0.0,0.0,0.0
715814433,44,4,Unknown,Single,$80K - $120K,36,6,2,3,5877.0,1160,4717.0,0.446,3565,83,0.729,0.197,1,0,1.0,0.0,0.0,0.0
770874483,54,1,Post-Graduate,Married,Unknown,40,4,1,2,2876.0,1267,1609.0,0.617,4302,74,0.51,0.441,0,0,1.0,0.0,0.0,0.0
711064008,48,2,Unknown,Single,Less than $40K,36,4,3,2,9505.0,2390,7115.0,0.727,3616,68,0.619,0.251,0,0,1.0,0.0,0.0,0.0
789143283,41,1,Uneducated,Single,Unknown,30,4,2,3,5647.0,1175,4472.0,0.802,4868,76,0.81,0.208,0,0,1.0,0.0,0.0,0.0
778550583,43,1,High School,Unknown,$40K - $60K,35,6,3,2,1766.0,0,1766.0,0.779,4808,87,0.673,0.0,0,0,1.0,0.0,0.0,0.0
711181608,50,2,Graduate,Unknown,Less than $40K,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0,0,0,1.0,0.0,0.0,0.0
711790308,54,0,High School,Unknown,Less than $40K,34,4,3,3,2223.0,632,1591.0,0.665,2538,49,0.581,0.284,0,1,1.0,0.0,0.0,0.0
712046808,49,3,Doctorate,Single,Unknown,42,1,3,3,3802.0,1558,2244.0,0.489,2003,43,0.593,0.41,0,1,1.0,0.0,0.0,0.0
712637283,36,2,Unknown,Unknown,Less than $40K,28,6,1,2,2169.0,1602,567.0,0.668,5182,78,0.814,0.739,0,0,1.0,0.0,0.0,0.0
715555833,47,3,Unknown,Single,Less than $40K,34,6,3,0,4862.0,0,4862.0,0.695,4167,86,0.593,0.0,0,0,1.0,0.0,0.0,0.0
717841683,49,3,Unknown,Married,$60K - $80K,36,6,1,3,22651.0,1085,21566.0,0.81,3915,72,0.674,0.048,1,0,1.0,0.0,0.0,0.0
708689958,48,4,Unknown,Unknown,Less than $40K,36,4,3,2,2406.0,1744,662.0,0.694,4748,88,0.692,0.725,0,0,1.0,0.0,0.0,0.0
812406183,45,4,Unknown,Single,Less than $40K,40,5,4,3,1438.3,0,1438.3,0.605,2207,41,0.64,0.0,0,1,1.0,0.0,0.0,0.0
720269283,48,3,Unknown,Unknown,$40K - $60K,33,3,2,2,2485.0,1651,834.0,1.1,4351,86,0.83,0.664,0,0,1.0,0.0,0.0,0.0
710142258,53,2,Unknown,Single,Less than $40K,36,5,2,2,1820.0,909,911.0,0.737,4665,67,0.763,0.499,0,0,1.0,0.0,0.0,0.0
708525108,54,2,Graduate,Married,Unknown,47,4,3,3,2156.0,1134,1022.0,0.669,4120,77,0.711,0.526,0,0,1.0,0.0,0.0,0.0
711724083,27,0,Unknown,Single,Less than $40K,16,6,1,3,1835.0,1647,188.0,0.513,1903,44,0.63,0.898,0,1,1.0,0.0,0.0,0.0
814586958,43,2,Graduate,Single,Unknown,38,4,3,2,3264.0,2042,1222.0,0.752,4624,75,0.705,0.626,0,0,1.0,0.0,0.0,0.0
804344733,46,3,Unknown,Single,Less than $40K,41,3,2,2,1937.0,916,1021.0,0.807,4303,89,0.78,0.473,0,0,1.0,0.0,0.0,0.0
717166383,40,4,Unknown,Married,$40K - $60K,30,5,2,2,2166.0,1465,701.0,0.857,5097,82,0.673,0.676,0,0,1.0,0.0,0.0,0.0
713918358,31,0,Uneducated,Single,Unknown,36,6,3,1,5190.0,1682,3508.0,0.888,4900,81,0.8,0.324,0,0,1.0,0.0,0.0,0.0
709665783,39,1,Unknown,Married,$40K - $60K,36,3,1,1,1637.0,0,1637.0,0.889,4800,70,0.795,0.0,0,0,1.0,0.0,0.0,0.0
708483708,51,2,Unknown,Married,$120K +,36,5,3,2,28600.0,0,28600.0,0.506,4336,66,0.61,0.0,1,0,1.0,0.0,0.0,0.0
709054083,50,1,Graduate,Unknown,Less than $40K,32,6,1,3,2652.0,1911,741.0,0.831,4816,79,0.881,0.721,0,0,1.0,0.0,0.0,0.0
712891833,45,2,Graduate,Unknown,Less than $40K,36,3,1,1,2723.0,1902,821.0,0.723,3875,84,0.75,0.698,0,0,1.0,0.0,0.0,0.0
710508858,44,2,High School,Unknown,Less than $40K,34,5,1,3,3226.0,2517,709.0,0.818,4317,81,0.884,0.78,0,0,1.0,0.0,0.0,0.0
772590408,41,5,Unknown,Married,$80K - $120K,31,3,3,1,12114.0,1379,10735.0,0.676,3964,90,0.837,0.114,1,0,1.0,0.0,0.0,0.0
713594883,44,2,Uneducated,Single,Unknown,32,5,3,3,1486.0,849,637.0,0.621,2380,43,0.87,0.571,0,1,1.0,0.0,0.0,0.0
719848908,41,3,Graduate,Married,Unknown,33,3,3,3,2542.0,0,2542.0,0.587,4087,73,0.78,0.0,0,0,1.0,0.0,0.0,0.0
714962658,35,2,Unknown,Single,Less than $40K,36,5,3,3,1931.0,0,1931.0,0.862,2482,40,0.6,0.0,1,1,1.0,0.0,0.0,0.0
710853033,36,1,Doctorate,Unknown,Less than $40K,36,3,2,2,4943.0,1204,3739.0,0.417,4024,82,0.783,0.244,0,0,1.0,0.0,0.0,0.0
709548783,44,2,Doctorate,Unknown,$40K - $60K,36,5,3,4,1438.3,0,1438.3,0.602,2100,54,0.588,0.0,1,1,1.0,0.0,0.0,0.0
713119308,50,3,Unknown,Single,Less than $40K,39,4,4,3,1852.0,0,1852.0,0.801,4339,82,0.783,0.0,0,0,1.0,0.0,0.0,0.0
803398983,35,3,Unknown,Single,Less than $40K,29,4,2,3,1511.0,864,647.0,0.712,4823,64,0.829,0.572,0,0,1.0,0.0,0.0,0.0
717568308,39,1,Unknown,Single,$80K - $120K,36,4,2,1,6018.0,0,6018.0,0.703,4355,78,0.857,0.0,1,0,1.0,0.0,0.0,0.0
815320383,46,3,Unknown,Unknown,Less than $40K,41,5,3,2,4710.0,0,4710.0,0.717,2690,43,0.955,0.0,0,1,1.0,0.0,0.0,0.0
710040483,37,3,Uneducated,Unknown,$60K - $80K,26,6,2,1,14485.0,2124,12361.0,0.527,3895,87,0.776,0.147,1,0,1.0,0.0,0.0,0.0
716127333,45,3,Graduate,Married,Unknown,36,5,2,3,18432.0,484,17948.0,0.557,2300,45,0.552,0.026,0,1,1.0,0.0,0.0,0.0
717893358,43,3,Graduate,Married,Unknown,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183,0,0,1.0,0.0,0.0,0.0
720219633,52,0,Graduate,Unknown,$40K - $60K,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.567,0,0,1.0,0.0,0.0,0.0
714192033,43,3,High School,Single,Unknown,25,5,1,2,10305.0,1870,8435.0,0.722,4018,63,0.8,0.181,0,0,1.0,0.0,0.0,0.0
713442933,49,3,Unknown,Married,$40K - $60K,32,4,3,3,3114.0,2208,906.0,0.824,5219,86,0.686,0.709,1,0,1.0,0.0,0.0,0.0
789052308,40,3,Graduate,Unknown,$40K - $60K,28,6,2,2,4323.0,0,4323.0,0.817,2451,38,0.727,0.0,1,1,1.0,0.0,0.0,0.0
714948858,50,2,Unknown,Single,Less than $40K,36,3,2,2,3647.0,2517,1130.0,0.842,2935,58,0.933,0.69,0,1,1.0,0.0,0.0,0.0
712493058,42,5,High School,Single,Unknown,31,6,3,2,4972.0,0,4972.0,0.719,4524,72,0.756,0.0,0,0,1.0,0.0,0.0,0.0
714041283,50,2,Graduate,Single,Unknown,40,5,2,2,6610.0,1663,4947.0,0.813,4735,83,0.766,0.252,0,0,1.0,0.0,0.0,0.0
716662683,55,2,Unknown,Single,Less than $40K,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.571,0,0,1.0,0.0,0.0,0.0
779486433,46,5,Unknown,Single,Less than $40K,28,3,2,3,2424.0,2169,255.0,0.613,4209,76,0.767,0.895,0,0,1.0,0.0,0.0,0.0
721306908,61,1,Graduate,Single,Unknown,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.704,0.234,0,0,1.0,0.0,0.0,0.0
719594433,35,2,Graduate,Single,Unknown,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,0,0,1.0,0.0,0.0,0.0
710369658,50,3,Unknown,Married,$60K - $80K,36,4,3,2,3276.0,2353,923.0,0.725,4488,92,0.736,0.718,1,0,1.0,0.0,0.0,0.0
773332908,48,4,High School,Unknown,$60K - $80K,30,3,3,2,14670.0,1900,12770.0,0.806,4221,83,0.766,0.13,1,0,1.0,0.0,0.0,0.0
712507758,36,2,Graduate,Unknown,Unknown,24,6,3,3,3448.0,1903,1545.0,0.841,5471,87,0.642,0.552,0,0,1.0,0.0,0.0,0.0
718397658,60,0,Unknown,Single,$40K - $60K,36,6,3,2,4115.0,1231,2884.0,0.745,3627,61,1.179,0.299,0,0,1.0,0.0,0.0,0.0
716733933,42,2,High School,Married,Unknown,30,5,3,2,1898.0,725,1173.0,0.664,5051,64,1.065,0.382,0,0,1.0,0.0,0.0,0.0
809307108,44,1,High School,Single,Unknown,39,4,3,2,2021.0,1182,839.0,0.794,4209,77,0.833,0.585,0,0,1.0,0.0,0.0,0.0
720895533,32,4,Unknown,Married,Less than $40K,22,6,3,3,1438.3,1056,382.3,0.986,4885,78,1.053,0.734,0,0,1.0,0.0,0.0,0.0
790164408,59,1,Unknown,Married,Less than $40K,52,6,3,3,2308.0,2094,214.0,0.722,4869,77,0.75,0.907,0,0,1.0,0.0,0.0,0.0
795613233,48,2,Graduate,Married,Unknown,42,4,2,0,10514.0,1494,9020.0,0.649,4949,76,0.81,0.142,0,0,1.0,0.0,0.0,0.0
713193408,59,0,Unknown,Single,Less than $40K,52,3,3,3,2533.0,2076,457.0,0.738,3816,75,0.829,0.82,0,0,1.0,0.0,0.0,0.0
787747308,49,4,Uneducated,Unknown,Less than $40K,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726,0,1,1.0,0.0,0.0,0.0
779104608,34,3,High School,Unknown,Unknown,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0,0,1,1.0,0.0,0.0,0.0
715477233,55,1,High School,Unknown,Unknown,36,3,2,3,6968.0,1430,5538.0,0.95,4037,69,1.029,0.205,0,0,1.0,0.0,0.0,0.0
780076833,44,1,Unknown,Unknown,$80K - $120K,29,6,1,2,8315.0,1008,7307.0,0.718,4088,66,0.61,0.121,1,0,1.0,0.0,0.0,0.0
716019333,65,0,Unknown,Single,Less than $40K,56,6,3,3,2279.0,1789,490.0,0.865,4091,82,0.907,0.785,0,0,1.0,0.0,0.0,0.0
817607358,44,2,High School,Unknown,Unknown,35,3,3,3,34516.0,0,34516.0,0.767,2227,44,0.63,0.0,0,1,0.0,1.0,0.0,0.0
778268508,56,2,Uneducated,Single,Unknown,47,5,2,1,5261.0,1966,3295.0,0.672,4448,86,0.792,0.374,0,0,1.0,0.0,0.0,0.0
778984383,43,3,High School,Married,Unknown,31,3,3,1,2692.0,2039,653.0,0.853,4622,73,0.78,0.757,0,0,1.0,0.0,0.0,0.0
720742083,48,4,Unknown,Married,Less than $40K,36,4,3,3,2740.0,2425,315.0,0.816,2431,46,0.394,0.885,0,1,1.0,0.0,0.0,0.0
720933408,56,2,Uneducated,Unknown,Less than $40K,36,3,1,2,8438.0,1825,6613.0,0.589,4798,89,0.712,0.216,0,0,1.0,0.0,0.0,0.0
719534058,26,0,Graduate,Unknown,Less than $40K,14,3,2,1,2163.0,1942,221.0,0.582,4380,57,0.781,0.898,0,0,1.0,0.0,0.0,0.0
710783358,46,3,High School,Unknown,$80K - $120K,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686,1,0,1.0,0.0,0.0,0.0
713710383,43,2,High School,Unknown,$80K - $120K,30,4,2,1,18008.0,2517,15491.0,0.775,2659,55,0.833,0.14,1,0,1.0,0.0,0.0,0.0
721338783,49,4,Uneducated,Married,Unknown,36,3,2,3,13483.0,2517,10966.0,0.733,3427,72,0.6,0.187,0,0,1.0,0.0,0.0,0.0
714121983,49,3,Graduate,Single,Unknown,42,4,2,3,4349.0,1400,2949.0,0.641,4694,84,0.75,0.322,0,0,1.0,0.0,0.0,0.0
806908608,46,2,Unknown,Married,Less than $40K,41,5,2,3,1438.3,0,1438.3,0.691,3942,78,1.229,0.0,0,0,1.0,0.0,0.0,0.0
